continente,pais,UF,via_de_acesso,ano,mes,data,total_chegadas
América do Norte,Estados Unidos,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1671
Ásia,Filipinas,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Finlândia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,França,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,17
América do Sul,Guiana,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Holanda,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,8
Europa,Hungria,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,2
Ásia,Índia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,9
Europa,Irlanda,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,7
Ásia,Israel,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,6
Europa,Itália,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,5
Ásia,Japão,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,24
Ásia,Líbano,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1
América do Norte,México,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,32
América Central e Caribe,Nicarágua,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Noruega,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,2
Oceania,Nova Zelândia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1
América Central e Caribe,Panamá,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,4
América do Sul,Paraguai,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Peru,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,17
Europa,Polônia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Portugal,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,5
Europa,Reino Unido,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,79
Ásia,República da Coreia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,7
Europa,República Tcheca,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Romênia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Rússia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Sérvia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Suécia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,7
Europa,Suíça,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,9
América do Sul,Suriname,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,5
Ásia,Tailândia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,1
Ásia,Taiwan,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,5
Europa,Turquia,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,4
América do Sul,Venezuela,Amazonas (AM) - Brasil,Aérea,2024,2,01/02/2024,31
Europa,Alemanha,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Argentina,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1083
América do Sul,Bolívia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Chile,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Espanha,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Norte,Estados Unidos,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,França,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Itália,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Norte,México,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Peru,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Portugal,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Reino Unido,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
Ásia,República da Coreia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Suécia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,3
América do Sul,Uruguai,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,7
América do Sul,Venezuela,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
Ásia,Afeganistão,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
África,África do Sul,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Alemanha,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,680
Europa,Andorra,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,3
África,Angola,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Ásia,Arábia Saudita,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Argentina,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,5035
Oceania,Austrália,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Áustria,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,25
Europa,Bélgica,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,111
Europa,Bielorússia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,4
América do Sul,Bolívia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,5
Europa,Bósnia-Herzegovina,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Bulgária,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,7
África,Camarões,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Norte,Canadá,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,18
Ásia,Casaquistão,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Chile,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,670
Ásia,Cingapura,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Colômbia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,9
África,Costa do Marfim,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América Central e Caribe,Costa Rica,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Croácia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,3
América Central e Caribe,Cuba,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Dinamarca,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,15
América Central e Caribe,Dominica,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América Central e Caribe,El Salvador,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Equador,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,7
Europa,Eslováquia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Eslovênia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,19
Europa,Espanha,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,427
América do Norte,Estados Unidos,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,119
Europa,Estônia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Finlândia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,França,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,906
África,Gâmbia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
África,Gana,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Grécia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,15
Europa,Holanda,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,243
Europa,Hungria,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
Ásia,Índia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,4
Ásia,Indonésia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Irlanda,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,24
Europa,Islândia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,3
Ásia,Israel,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,24
Europa,Itália,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,830
Ásia,Japão,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Letônia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Liechtenstein,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Lituânia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,35
Europa,Luxemburgo,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,8
Ásia,Malásia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
África,Marrocos,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
América do Norte,México,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
África,Moçambique,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
África,Nigéria,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Noruega,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,13
Oceania,Nova Zelândia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América Central e Caribe,Panamá,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Paraguai,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,8
América do Sul,Peru,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Polônia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1055
Europa,Portugal,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1521
Europa,Reino Unido,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,177
Ásia,República da Coreia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,7
América Central e Caribe,República Dominicana,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,República Tcheca,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,15
Europa,Romênia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,12
Europa,Rússia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,3
América Central e Caribe,São Cristóvão e Nevis,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Sérvia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Suécia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,21
Europa,Suíça,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,516
Europa,Turquia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Ucrânia,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,11
América do Sul,Uruguai,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,961
América do Sul,Venezuela,Bahia (BA) - Brasil,Aérea,2024,2,01/02/2024,4
África,África do Sul,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,6
Europa,Albânia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Alemanha,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,393
Europa,Andorra,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,3
África,Angola,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
África,Argélia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Argentina,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,674
Oceania,Austrália,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Áustria,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,34
Europa,Bélgica,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,58
Europa,Bielorússia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
América do Sul,Bolívia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Bulgária,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
África,Cabo Verde,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,14
América do Norte,Canadá,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,41
América do Sul,Chile,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,10
Ásia,China,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
América do Sul,Colômbia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,5
Europa,Croácia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Dinamarca,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,36
África,Egito,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Eslováquia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Eslovênia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,26
Europa,Espanha,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,148
América do Norte,Estados Unidos,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,325
Europa,Estônia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
Ásia,Filipinas,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Finlândia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,13
Europa,França,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1026
África,Gâmbia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Grécia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
África,Guiné,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
África,Guiné-Bissau,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Holanda,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,310
América Central e Caribe,Honduras,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Hungria,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,13
Ásia,Índia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Ásia,Indonésia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,7
Ásia,Irã,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Irlanda,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,16
Europa,Itália,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,615
América Central e Caribe,Jamaica,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Ásia,Japão,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,6
Ásia,Líbano,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Lituânia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,8
Europa,Luxemburgo,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
África,Marrocos,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
África,Maurício,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
América do Norte,México,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Moldávia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
América Central e Caribe,Nicarágua,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Noruega,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,152
América do Sul,Paraguai,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
América do Sul,Peru,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Polônia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,71
Europa,Portugal,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1887
Europa,Reino Unido,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,104
Ásia,República da Coreia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,República Tcheca,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,11
Europa,Romênia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,9
Europa,Rússia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,11
América Central e Caribe,São Cristóvão e Nevis,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Sérvia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Suécia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,34
Europa,Suíça,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,144
África,Tunísia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Turquia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,5
Europa,Ucrânia,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,5
América do Sul,Uruguai,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,2
América do Sul,Venezuela,Ceará (CE) - Brasil,Aérea,2024,2,01/02/2024,1
África,África do Sul,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Albânia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Alemanha,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,260
África,Angola,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,7
América do Sul,Argentina,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,891
Ásia,Armênia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,2
Oceania,Austrália,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,12
Europa,Áustria,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,8
América Central e Caribe,Bahamas,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Bélgica,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,30
América Central e Caribe,Belize,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Bielorússia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Bolívia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,13
África,Cabo Verde,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,4
América do Norte,Canadá,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,56
América do Sul,Chile,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,20
Ásia,China,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,5
Europa,Chipre,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Colômbia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,291
América Central e Caribe,Costa Rica,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,16
Europa,Croácia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,6
América Central e Caribe,Cuba,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,11
Europa,Dinamarca,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,15
América Central e Caribe,El Salvador,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,5
Ásia,Emirados Árabes Unidos,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Equador,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,347
Europa,Eslováquia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Eslovênia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Espanha,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,147
América do Norte,Estados Unidos,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1635
Europa,Finlândia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,França,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,212
África,Gâmbia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Grécia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,3
América Central e Caribe,Guatemala,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,11
África,Guiné-Bissau,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Holanda,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,21
América Central e Caribe,Honduras,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Hungria,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,8
Ásia,Índia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,24
Ásia,Indonésia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Ásia,Iraque,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Irlanda,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,13
Ásia,Israel,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,9
Europa,Itália,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,68
América Central e Caribe,Jamaica,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Ásia,Japão,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,7
Europa,Letônia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Lituânia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Luxemburgo,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
África,Marrocos,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
América do Norte,México,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,43
América Central e Caribe,Nicarágua,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Noruega,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,12
Oceania,Nova Zelândia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
América Central e Caribe,Panamá,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,9
América do Sul,Paraguai,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,3
América do Sul,Peru,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,722
Europa,Polônia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,12
Europa,Portugal,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1175
Europa,Reino Unido,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,54
Ásia,República da Coreia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,11
América Central e Caribe,República Dominicana,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,6
Europa,República Tcheca,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Romênia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Rússia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,4
América Central e Caribe,São Cristóvão e Nevis,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,2
Europa,Sérvia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Suécia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,5
Europa,Suíça,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,132
Ásia,Tailândia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Ásia,Taiwan,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,2
África,Tanzânia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
América Central e Caribe,Trinidad e Tobago,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Turquia,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,4
América do Sul,Uruguai,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,13
América do Sul,Venezuela,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,42
Ásia,Vietnã,Distrito Federal (DF) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Noruega,Espírito Santo (ES) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Alemanha,Mato Grosso do Sul (MS) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Argentina,Mato Grosso do Sul (MS) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Finlândia,Mato Grosso do Sul (MS) - Brasil,Aérea,2024,2,01/02/2024,4
Europa,Itália,Mato Grosso do Sul (MS) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Uruguai,Mato Grosso do Sul (MS) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Paraguai,Mato Grosso do Sul (MS) - Brasil,Aérea,2024,2,01/02/2024,4
África,África do Sul,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,3
Europa,Alemanha,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,510
América Central e Caribe,Antígua e Barbuda,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Argentina,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,101
Oceania,Austrália,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,9
Europa,Áustria,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,5
Europa,Bélgica,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,44
Europa,Bielorússia,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,1
América do Sul,Bolívia,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,1
Europa,Bulgária,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,3
África,Cabo Verde,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,1
América do Norte,Canadá,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,46
América do Sul,Chile,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,204
Ásia,China,Minas Gerais (MG) - Brasil,Aérea,2024,2,01/02/2024,2
