Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Terrestre;Paraná;Panamá;Janeiro;2026;19
Terrestre;Rio Grande do Sul;Panamá;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Panamá;Janeiro;2026;1
Terrestre;Mato Grosso do Sul;Panamá;Janeiro;2026;1
Marítima;São Paulo;Panamá;Janeiro;2026;2
Marítima;Santa Catarina;Panamá;Janeiro;2026;3
Aérea;Rio de Janeiro;Paquistão;Janeiro;2026;10
Aérea;São Paulo;Paquistão;Janeiro;2026;1
Aérea;São Paulo;Paquistão;Janeiro;2026;65
Aérea;Paraná;Paquistão;Janeiro;2026;2
Terrestre;Roraima;Paquistão;Janeiro;2026;2
Terrestre;Paraná;Paquistão;Janeiro;2026;1
Aérea;Pará;Paraguai;Janeiro;2026;3
Aérea;Ceará;Paraguai;Janeiro;2026;8
Aérea;Rio Grande do Norte;Paraguai;Janeiro;2026;11
Aérea;Pernambuco;Paraguai;Janeiro;2026;15
Aérea;Alagoas;Paraguai;Janeiro;2026;6
Aérea;Bahia;Paraguai;Janeiro;2026;20
Aérea;Rio de Janeiro;Paraguai;Janeiro;2026;4
Aérea;Rio de Janeiro;Paraguai;Janeiro;2026;3016
Aérea;São Paulo;Paraguai;Janeiro;2026;10
Aérea;São Paulo;Paraguai;Janeiro;2026;4934
Aérea;Paraná;Paraguai;Janeiro;2026;81
Aérea;Paraná;Paraguai;Janeiro;2026;360
Aérea;Santa Catarina;Paraguai;Janeiro;2026;856
Aérea;Santa Catarina;Paraguai;Janeiro;2026;28
Aérea;Rio Grande do Sul;Paraguai;Janeiro;2026;6
Aérea;Mato Grosso do Sul;Paraguai;Janeiro;2026;5
Aérea;Distrito Federal;Paraguai;Janeiro;2026;3
Terrestre;Paraná;Paraguai;Janeiro;2026;90507
Terrestre;Paraná;Paraguai;Janeiro;2026;349
Terrestre;Paraná;Paraguai;Janeiro;2026;656
Terrestre;Paraná;Paraguai;Janeiro;2026;3045
Terrestre;Paraná;Paraguai;Janeiro;2026;297
Terrestre;Paraná;Paraguai;Janeiro;2026;4
Terrestre;Santa Catarina;Paraguai;Janeiro;2026;1805
Terrestre;Santa Catarina;Paraguai;Janeiro;2026;296
Terrestre;Rio Grande do Sul;Paraguai;Janeiro;2026;35
Terrestre;Rio Grande do Sul;Paraguai;Janeiro;2026;50
Terrestre;Rio Grande do Sul;Paraguai;Janeiro;2026;23
Terrestre;Rio Grande do Sul;Paraguai;Janeiro;2026;12
Terrestre;Rio Grande do Sul;Paraguai;Janeiro;2026;141
Terrestre;Rio Grande do Sul;Paraguai;Janeiro;2026;11
Terrestre;Rio Grande do Sul;Paraguai;Janeiro;2026;887
Terrestre;Rio Grande do Sul;Paraguai;Janeiro;2026;367
Terrestre;Mato Grosso do Sul;Paraguai;Janeiro;2026;97
Terrestre;Mato Grosso do Sul;Paraguai;Janeiro;2026;4106
Marítima;Rio de Janeiro;Paraguai;Janeiro;2026;23
Marítima;Santa Catarina;Paraguai;Janeiro;2026;18
Marítima;Santa Catarina;Paraguai;Janeiro;2026;13
Fluvial;Rio Grande do Sul;Paraguai;Janeiro;2026;374
Fluvial;Rio Grande do Sul;Paraguai;Janeiro;2026;216
Aérea;São Paulo;Países não especificados;Janeiro;2026;1
Aérea;Santa Catarina;Países não especificados;Janeiro;2026;1
Terrestre;Paraná;Países não especificados;Janeiro;2026;6
Terrestre;Rio Grande do Sul;Países não especificados;Janeiro;2026;1
Aérea;Amazonas;Peru;Janeiro;2026;19
Aérea;Pará;Peru;Janeiro;2026;6
Aérea;Ceará;Peru;Janeiro;2026;3
Aérea;Rio Grande do Norte;Peru;Janeiro;2026;5
Aérea;Pernambuco;Peru;Janeiro;2026;6
Aérea;Bahia;Peru;Janeiro;2026;4
Aérea;Bahia;Peru;Janeiro;2026;12
Aérea;Minas Gerais;Peru;Janeiro;2026;6
Aérea;Rio de Janeiro;Peru;Janeiro;2026;10
Aérea;Rio de Janeiro;Peru;Janeiro;2026;5075
Aérea;São Paulo;Peru;Janeiro;2026;6
Aérea;São Paulo;Peru;Janeiro;2026;6339
Aérea;Paraná;Peru;Janeiro;2026;99
Aérea;Paraná;Peru;Janeiro;2026;339
Aérea;Santa Catarina;Peru;Janeiro;2026;799
Aérea;Rio Grande do Sul;Peru;Janeiro;2026;218
Aérea;Distrito Federal;Peru;Janeiro;2026;524
Terrestre;Rondônia;Peru;Janeiro;2026;5
Terrestre;Acre;Peru;Janeiro;2026;1999
Terrestre;Acre;Peru;Janeiro;2026;161
Terrestre;Acre;Peru;Janeiro;2026;3
Terrestre;Amazonas;Peru;Janeiro;2026;239
Terrestre;Roraima;Peru;Janeiro;2026;10
Terrestre;Amapá;Peru;Janeiro;2026;15
Terrestre;Paraná;Peru;Janeiro;2026;237
Terrestre;Paraná;Peru;Janeiro;2026;1100
Terrestre;Paraná;Peru;Janeiro;2026;1
Terrestre;Santa Catarina;Peru;Janeiro;2026;15
Terrestre;Santa Catarina;Peru;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Peru;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Peru;Janeiro;2026;29
Terrestre;Rio Grande do Sul;Peru;Janeiro;2026;21
Terrestre;Rio Grande do Sul;Peru;Janeiro;2026;35
Terrestre;Rio Grande do Sul;Peru;Janeiro;2026;28
Terrestre;Rio Grande do Sul;Peru;Janeiro;2026;152
Terrestre;Mato Grosso do Sul;Peru;Janeiro;2026;137
Terrestre;Mato Grosso do Sul;Peru;Janeiro;2026;2
Terrestre;Mato Grosso;Peru;Janeiro;2026;1
Marítima;Maranhão;Peru;Janeiro;2026;8
Marítima;Rio de Janeiro;Peru;Janeiro;2026;29
Marítima;São Paulo;Peru;Janeiro;2026;6
Marítima;Santa Catarina;Peru;Janeiro;2026;52
Marítima;Santa Catarina;Peru;Janeiro;2026;197
Marítima;Santa Catarina;Peru;Janeiro;2026;1
Fluvial;Amapá;Peru;Janeiro;2026;3
Fluvial;Rio Grande do Sul;Peru;Janeiro;2026;4
Fluvial;Rio Grande do Sul;Peru;Janeiro;2026;3
Aérea;Amazonas;Polônia;Janeiro;2026;15
Aérea;Pará;Polônia;Janeiro;2026;2
Aérea;Ceará;Polônia;Janeiro;2026;129
Aérea;Rio Grande do Norte;Polônia;Janeiro;2026;7
Aérea;Pernambuco;Polônia;Janeiro;2026;22
Aérea;Alagoas;Polônia;Janeiro;2026;12
Aérea;Bahia;Polônia;Janeiro;2026;56
Aérea;Minas Gerais;Polônia;Janeiro;2026;7
Aérea;Rio de Janeiro;Polônia;Janeiro;2026;988
Aérea;São Paulo;Polônia;Janeiro;2026;38
Aérea;São Paulo;Polônia;Janeiro;2026;1201
Aérea;Paraná;Polônia;Janeiro;2026;16
Aérea;Paraná;Polônia;Janeiro;2026;2
Aérea;Santa Catarina;Polônia;Janeiro;2026;14
Aérea;Rio Grande do Sul;Polônia;Janeiro;2026;2
Aérea;Distrito Federal;Polônia;Janeiro;2026;12
Terrestre;Rondônia;Polônia;Janeiro;2026;1
Terrestre;Amazonas;Polônia;Janeiro;2026;2
Terrestre;Roraima;Polônia;Janeiro;2026;2
Terrestre;Roraima;Polônia;Janeiro;2026;1
Terrestre;Amapá;Polônia;Janeiro;2026;1
Terrestre;Paraná;Polônia;Janeiro;2026;29
Terrestre;Paraná;Polônia;Janeiro;2026;661
Terrestre;Santa Catarina;Polônia;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Polônia;Janeiro;2026;4
Terrestre;Rio Grande do Sul;Polônia;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Polônia;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Polônia;Janeiro;2026;4
Terrestre;Mato Grosso do Sul;Polônia;Janeiro;2026;1
Marítima;Ceará;Polônia;Janeiro;2026;7
Marítima;Rio de Janeiro;Polônia;Janeiro;2026;2
Marítima;Rio de Janeiro;Polônia;Janeiro;2026;46
Marítima;Santa Catarina;Polônia;Janeiro;2026;2
Marítima;Santa Catarina;Polônia;Janeiro;2026;2
Marítima;Santa Catarina;Polônia;Janeiro;2026;1
Fluvial;Pará;Polônia;Janeiro;2026;3
Fluvial;Amapá;Polônia;Janeiro;2026;4
Fluvial;Amapá;Polônia;Janeiro;2026;5
Fluvial;Rio Grande do Sul;Polônia;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Porto Rico;Janeiro;2026;1
Aérea;Amazonas;Portugal;Janeiro;2026;39
Aérea;Pará;Portugal;Janeiro;2026;250
Aérea;Ceará;Portugal;Janeiro;2026;3416
Aérea;Rio Grande do Norte;Portugal;Janeiro;2026;717
Aérea;Pernambuco;Portugal;Janeiro;2026;1
Aérea;Pernambuco;Portugal;Janeiro;2026;2487
Aérea;Alagoas;Portugal;Janeiro;2026;334
Aérea;Bahia;Portugal;Janeiro;2026;2257
Aérea;Minas Gerais;Portugal;Janeiro;2026;1673
Aérea;Rio de Janeiro;Portugal;Janeiro;2026;1
Aérea;Rio de Janeiro;Portugal;Janeiro;2026;5032
Aérea;São Paulo;Portugal;Janeiro;2026;3030
Aérea;São Paulo;Portugal;Janeiro;2026;7491
Aérea;São Paulo;Portugal;Janeiro;2026;3
Aérea;Paraná;Portugal;Janeiro;2026;1
Aérea;Paraná;Portugal;Janeiro;2026;5
Aérea;Santa Catarina;Portugal;Janeiro;2026;267
Aérea;Rio Grande do Sul;Portugal;Janeiro;2026;196
Aérea;Distrito Federal;Portugal;Janeiro;2026;1255
Terrestre;Acre;Portugal;Janeiro;2026;2
Terrestre;Amazonas;Portugal;Janeiro;2026;2
Terrestre;Roraima;Portugal;Janeiro;2026;1
Terrestre;Roraima;Portugal;Janeiro;2026;5
Terrestre;Amapá;Portugal;Janeiro;2026;1
Terrestre;Paraná;Portugal;Janeiro;2026;10
Terrestre;Paraná;Portugal;Janeiro;2026;76
Terrestre;Paraná;Portugal;Janeiro;2026;3
Terrestre;Santa Catarina;Portugal;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Portugal;Janeiro;2026;7
Terrestre;Rio Grande do Sul;Portugal;Janeiro;2026;3
Terrestre;Rio Grande do Sul;Portugal;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Portugal;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Portugal;Janeiro;2026;2
Terrestre;Mato Grosso do Sul;Portugal;Janeiro;2026;4
Terrestre;Mato Grosso do Sul;Portugal;Janeiro;2026;1
Marítima;Paraíba;Portugal;Janeiro;2026;1
Marítima;Pernambuco;Portugal;Janeiro;2026;9
Marítima;Pernambuco;Portugal;Janeiro;2026;1
Marítima;Rio de Janeiro;Portugal;Janeiro;2026;3
Marítima;São Paulo;Portugal;Janeiro;2026;6
Marítima;Santa Catarina;Portugal;Janeiro;2026;28
Marítima;Santa Catarina;Portugal;Janeiro;2026;49
Fluvial;Pará;Portugal;Janeiro;2026;4
Fluvial;Amapá;Portugal;Janeiro;2026;2
Aérea;Rio de Janeiro;Quirguistão;Janeiro;2026;1
Aérea;São Paulo;Quirguistão;Janeiro;2026;3
Aérea;Ceará;Quênia;Janeiro;2026;1
Aérea;Rio de Janeiro;Quênia;Janeiro;2026;4
Aérea;São Paulo;Quênia;Janeiro;2026;24
Aérea;Amazonas;Reino Unido;Janeiro;2026;47
Aérea;Pará;Reino Unido;Janeiro;2026;34
Aérea;Ceará;Reino Unido;Janeiro;2026;181
Aérea;Rio Grande do Norte;Reino Unido;Janeiro;2026;43
Aérea;Paraíba;Reino Unido;Janeiro;2026;2
Aérea;Pernambuco;Reino Unido;Janeiro;2026;3
Aérea;Pernambuco;Reino Unido;Janeiro;2026;135
Aérea;Alagoas;Reino Unido;Janeiro;2026;6
Aérea;Bahia;Reino Unido;Janeiro;2026;3
Aérea;Bahia;Reino Unido;Janeiro;2026;279
Aérea;Minas Gerais;Reino Unido;Janeiro;2026;202
Aérea;Rio de Janeiro;Reino Unido;Janeiro;2026;1
Aérea;Rio de Janeiro;Reino Unido;Janeiro;2026;5109
Aérea;São Paulo;Reino Unido;Janeiro;2026;138
Aérea;São Paulo;Reino Unido;Janeiro;2026;7627
Aérea;Paraná;Reino Unido;Janeiro;2026;19
Aérea;Paraná;Reino Unido;Janeiro;2026;16
Aérea;Santa Catarina;Reino Unido;Janeiro;2026;138
Aérea;Rio Grande do Sul;Reino Unido;Janeiro;2026;140
Aérea;Distrito Federal;Reino Unido;Janeiro;2026;50
Terrestre;Rondônia;Reino Unido;Janeiro;2026;1
Terrestre;Acre;Reino Unido;Janeiro;2026;1
Terrestre;Amazonas;Reino Unido;Janeiro;2026;26
Terrestre;Roraima;Reino Unido;Janeiro;2026;5
Terrestre;Roraima;Reino Unido;Janeiro;2026;2
Terrestre;Amapá;Reino Unido;Janeiro;2026;5
Terrestre;Paraná;Reino Unido;Janeiro;2026;109
Terrestre;Paraná;Reino Unido;Janeiro;2026;1397
Terrestre;Rio Grande do Sul;Reino Unido;Janeiro;2026;27
Terrestre;Rio Grande do Sul;Reino Unido;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Reino Unido;Janeiro;2026;4
Terrestre;Rio Grande do Sul;Reino Unido;Janeiro;2026;3
Terrestre;Rio Grande do Sul;Reino Unido;Janeiro;2026;4
Terrestre;Mato Grosso do Sul;Reino Unido;Janeiro;2026;11
Terrestre;Mato Grosso do Sul;Reino Unido;Janeiro;2026;2
Marítima;Ceará;Reino Unido;Janeiro;2026;1
Marítima;Pernambuco;Reino Unido;Janeiro;2026;3
Marítima;Pernambuco;Reino Unido;Janeiro;2026;1681
Marítima;Bahia;Reino Unido;Janeiro;2026;1
Marítima;Bahia;Reino Unido;Janeiro;2026;1
Marítima;Rio de Janeiro;Reino Unido;Janeiro;2026;40
Marítima;São Paulo;Reino Unido;Janeiro;2026;5
Marítima;São Paulo;Reino Unido;Janeiro;2026;2
Marítima;Santa Catarina;Reino Unido;Janeiro;2026;2
Marítima;Santa Catarina;Reino Unido;Janeiro;2026;176
Fluvial;Pará;Reino Unido;Janeiro;2026;343
Fluvial;Amapá;Reino Unido;Janeiro;2026;218
Fluvial;Amapá;Reino Unido;Janeiro;2026;1
Aérea;São Paulo;República Centro Africana;Janeiro;2026;1
Aérea;São Paulo;República Democrática do Congo;Janeiro;2026;36
Terrestre;Paraná;República Democrática do Congo;Janeiro;2026;1
Aérea;Amazonas;República Dominicana;Janeiro;2026;3
Aérea;Roraima;República Dominicana;Janeiro;2026;1
Aérea;Pará;República Dominicana;Janeiro;2026;4
Aérea;Ceará;República Dominicana;Janeiro;2026;1
Aérea;Bahia;República Dominicana;Janeiro;2026;2
Aérea;Minas Gerais;República Dominicana;Janeiro;2026;1
Aérea;Rio de Janeiro;República Dominicana;Janeiro;2026;144
Aérea;São Paulo;República Dominicana;Janeiro;2026;1
Aérea;São Paulo;República Dominicana;Janeiro;2026;462
Aérea;Santa Catarina;República Dominicana;Janeiro;2026;7
Aérea;Rio Grande do Sul;República Dominicana;Janeiro;2026;19
Aérea;Distrito Federal;República Dominicana;Janeiro;2026;54
Terrestre;Acre;República Dominicana;Janeiro;2026;1
Terrestre;Amazonas;República Dominicana;Janeiro;2026;1
Terrestre;Roraima;República Dominicana;Janeiro;2026;2
Terrestre;Roraima;República Dominicana;Janeiro;2026;1
Terrestre;Amapá;República Dominicana;Janeiro;2026;14
Terrestre;Paraná;República Dominicana;Janeiro;2026;10
Terrestre;Paraná;República Dominicana;Janeiro;2026;37
Terrestre;Rio Grande do Sul;República Dominicana;Janeiro;2026;3
Terrestre;Rio Grande do Sul;República Dominicana;Janeiro;2026;1
Terrestre;Rio Grande do Sul;República Dominicana;Janeiro;2026;5
Marítima;Santa Catarina;República Dominicana;Janeiro;2026;6
Fluvial;Amapá;República Dominicana;Janeiro;2026;1
Aérea;Amazonas;República Tcheca;Janeiro;2026;4
Aérea;Pará;República Tcheca;Janeiro;2026;3
Aérea;Ceará;República Tcheca;Janeiro;2026;40
Aérea;Rio Grande do Norte;República Tcheca;Janeiro;2026;4
Aérea;Pernambuco;República Tcheca;Janeiro;2026;3
Aérea;Bahia;República Tcheca;Janeiro;2026;44
Aérea;Minas Gerais;República Tcheca;Janeiro;2026;2
Aérea;Rio de Janeiro;República Tcheca;Janeiro;2026;318
Aérea;São Paulo;República Tcheca;Janeiro;2026;24
Aérea;São Paulo;República Tcheca;Janeiro;2026;248
Aérea;Santa Catarina;República Tcheca;Janeiro;2026;10
Aérea;Rio Grande do Sul;República Tcheca;Janeiro;2026;3
Aérea;Distrito Federal;República Tcheca;Janeiro;2026;11
Terrestre;Amazonas;República Tcheca;Janeiro;2026;1
Terrestre;Amapá;República Tcheca;Janeiro;2026;2
Terrestre;Paraná;República Tcheca;Janeiro;2026;22
Terrestre;Paraná;República Tcheca;Janeiro;2026;113
Terrestre;Santa Catarina;República Tcheca;Janeiro;2026;1
Terrestre;Rio Grande do Sul;República Tcheca;Janeiro;2026;2
Terrestre;Rio Grande do Sul;República Tcheca;Janeiro;2026;3
Terrestre;Mato Grosso do Sul;República Tcheca;Janeiro;2026;1
Marítima;Pernambuco;República Tcheca;Janeiro;2026;2
Marítima;Rio de Janeiro;República Tcheca;Janeiro;2026;4
Marítima;São Paulo;República Tcheca;Janeiro;2026;1
Marítima;Santa Catarina;República Tcheca;Janeiro;2026;3
Marítima;Santa Catarina;República Tcheca;Janeiro;2026;2
Aérea;Amazonas;República da Coreia;Janeiro;2026;22
Aérea;Ceará;República da Coreia;Janeiro;2026;1
Aérea;Bahia;República da Coreia;Janeiro;2026;6
Aérea;Bahia;República da Coreia;Janeiro;2026;10
Aérea;Minas Gerais;República da Coreia;Janeiro;2026;1
Aérea;Rio de Janeiro;República da Coreia;Janeiro;2026;347
Aérea;São Paulo;República da Coreia;Janeiro;2026;6
Aérea;São Paulo;República da Coreia;Janeiro;2026;1918
Aérea;Paraná;República da Coreia;Janeiro;2026;12
Aérea;Paraná;República da Coreia;Janeiro;2026;1
Aérea;Santa Catarina;República da Coreia;Janeiro;2026;10
Aérea;Rio Grande do Sul;República da Coreia;Janeiro;2026;4
Aérea;Distrito Federal;República da Coreia;Janeiro;2026;2
Terrestre;Roraima;República da Coreia;Janeiro;2026;1
Terrestre;Roraima;República da Coreia;Janeiro;2026;1
Terrestre;Paraná;República da Coreia;Janeiro;2026;85
Terrestre;Paraná;República da Coreia;Janeiro;2026;1516
Terrestre;Rio Grande do Sul;República da Coreia;Janeiro;2026;5
Terrestre;Rio Grande do Sul;República da Coreia;Janeiro;2026;2
Terrestre;Rio Grande do Sul;República da Coreia;Janeiro;2026;1
Terrestre;Rio Grande do Sul;República da Coreia;Janeiro;2026;4
Terrestre;Mato Grosso do Sul;República da Coreia;Janeiro;2026;16
Marítima;Ceará;República da Coreia;Janeiro;2026;2
Marítima;Rio de Janeiro;República da Coreia;Janeiro;2026;4
Marítima;Rio de Janeiro;República da Coreia;Janeiro;2026;6
Marítima;Santa Catarina;República da Coreia;Janeiro;2026;4
Marítima;Santa Catarina;República da Coreia;Janeiro;2026;1
Fluvial;Pará;República da Coreia;Janeiro;2026;2
Fluvial;Santa Catarina;República da Coreia;Janeiro;2026;3
Aérea;Rio de Janeiro;República do Kosovo;Janeiro;2026;4
Aérea;São Paulo;República do Kosovo;Janeiro;2026;1
Aérea;São Paulo;República do Kosovo;Janeiro;2026;3
Aérea;Amazonas;Romênia;Janeiro;2026;3
Aérea;Pará;Romênia;Janeiro;2026;1
Aérea;Ceará;Romênia;Janeiro;2026;14
Aérea;Rio Grande do Norte;Romênia;Janeiro;2026;6
Aérea;Pernambuco;Romênia;Janeiro;2026;1
Aérea;Pernambuco;Romênia;Janeiro;2026;8
Aérea;Alagoas;Romênia;Janeiro;2026;1
Aérea;Bahia;Romênia;Janeiro;2026;1
Aérea;Bahia;Romênia;Janeiro;2026;16
Aérea;Minas Gerais;Romênia;Janeiro;2026;1
Aérea;Rio de Janeiro;Romênia;Janeiro;2026;269
Aérea;São Paulo;Romênia;Janeiro;2026;14
Aérea;São Paulo;Romênia;Janeiro;2026;718
Aérea;Paraná;Romênia;Janeiro;2026;1
Aérea;Paraná;Romênia;Janeiro;2026;1
Aérea;Santa Catarina;Romênia;Janeiro;2026;21
Aérea;Rio Grande do Sul;Romênia;Janeiro;2026;1
Aérea;Distrito Federal;Romênia;Janeiro;2026;6
Terrestre;Paraná;Romênia;Janeiro;2026;16
Terrestre;Paraná;Romênia;Janeiro;2026;208
Terrestre;Santa Catarina;Romênia;Janeiro;2026;3
Terrestre;Rio Grande do Sul;Romênia;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Romênia;Janeiro;2026;1
Terrestre;Mato Grosso do Sul;Romênia;Janeiro;2026;3
Marítima;Ceará;Romênia;Janeiro;2026;1
Marítima;Pernambuco;Romênia;Janeiro;2026;7
Marítima;Espírito Santo;Romênia;Janeiro;2026;3
Marítima;Rio de Janeiro;Romênia;Janeiro;2026;2
Marítima;Rio de Janeiro;Romênia;Janeiro;2026;2
Marítima;São Paulo;Romênia;Janeiro;2026;1
Marítima;Santa Catarina;Romênia;Janeiro;2026;3
Marítima;Santa Catarina;Romênia;Janeiro;2026;96
Marítima;Santa Catarina;Romênia;Janeiro;2026;1
Fluvial;Pará;Romênia;Janeiro;2026;2
Fluvial;Amapá;Romênia;Janeiro;2026;2
Fluvial;Amapá;Romênia;Janeiro;2026;1
Aérea;São Paulo;Ruanda;Janeiro;2026;5
Aérea;Distrito Federal;Ruanda;Janeiro;2026;1
Aérea;Pará;Rússia;Janeiro;2026;3
Aérea;Ceará;Rússia;Janeiro;2026;6
Aérea;Rio Grande do Norte;Rússia;Janeiro;2026;7
Aérea;Paraíba;Rússia;Janeiro;2026;2
Aérea;Pernambuco;Rússia;Janeiro;2026;7
Aérea;Alagoas;Rússia;Janeiro;2026;3
Aérea;Bahia;Rússia;Janeiro;2026;4
Aérea;Bahia;Rússia;Janeiro;2026;20
Aérea;Rio de Janeiro;Rússia;Janeiro;2026;638
Aérea;São Paulo;Rússia;Janeiro;2026;10
Aérea;São Paulo;Rússia;Janeiro;2026;1990
Aérea;Paraná;Rússia;Janeiro;2026;15
Aérea;Paraná;Rússia;Janeiro;2026;2
Aérea;Santa Catarina;Rússia;Janeiro;2026;117
Aérea;Rio Grande do Sul;Rússia;Janeiro;2026;8
Aérea;Distrito Federal;Rússia;Janeiro;2026;67
Terrestre;Acre;Rússia;Janeiro;2026;3
Terrestre;Amapá;Rússia;Janeiro;2026;1
Terrestre;Paraná;Rússia;Janeiro;2026;72
Terrestre;Paraná;Rússia;Janeiro;2026;614
Terrestre;Santa Catarina;Rússia;Janeiro;2026;6
Terrestre;Rio Grande do Sul;Rússia;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Rússia;Janeiro;2026;22
Terrestre;Rio Grande do Sul;Rússia;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Rússia;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Rússia;Janeiro;2026;3
Terrestre;Rio Grande do Sul;Rússia;Janeiro;2026;12
Terrestre;Mato Grosso do Sul;Rússia;Janeiro;2026;8
Marítima;Rio de Janeiro;Rússia;Janeiro;2026;1
Marítima;Rio de Janeiro;Rússia;Janeiro;2026;29
Marítima;São Paulo;Rússia;Janeiro;2026;70
Marítima;Santa Catarina;Rússia;Janeiro;2026;7
Marítima;Santa Catarina;Rússia;Janeiro;2026;1
Fluvial;Pará;Rússia;Janeiro;2026;1
Fluvial;Rio Grande do Sul;Rússia;Janeiro;2026;33
Aérea;Rio de Janeiro;San Marino;Janeiro;2026;1
Aérea;São Paulo;San Marino;Janeiro;2026;4
Terrestre;Paraná;San Marino;Janeiro;2026;1
Aérea;Pará;Santa Lúcia;Janeiro;2026;1
Aérea;Rio de Janeiro;Santa Lúcia;Janeiro;2026;3
Aérea;São Paulo;Santa Lúcia;Janeiro;2026;5
Marítima;Pernambuco;Santa Lúcia;Janeiro;2026;1
Aérea;Bahia;Senegal;Janeiro;2026;1
Aérea;Minas Gerais;Senegal;Janeiro;2026;1
Aérea;Rio de Janeiro;Senegal;Janeiro;2026;4
Aérea;São Paulo;Senegal;Janeiro;2026;15
Terrestre;Paraná;Senegal;Janeiro;2026;1
Aérea;São Paulo;Serra Leoa;Janeiro;2026;2
Aérea;São Paulo;Somália;Janeiro;2026;1
Aérea;Rio de Janeiro;Sri Lanka;Janeiro;2026;3
Aérea;São Paulo;Sri Lanka;Janeiro;2026;8
Aérea;Rio de Janeiro;Sudão;Janeiro;2026;1
Aérea;São Paulo;Sudão;Janeiro;2026;13
Terrestre;Roraima;Sudão;Janeiro;2026;1
Aérea;Amazonas;Suriname;Janeiro;2026;2
Aérea;Pará;Suriname;Janeiro;2026;1178
Aérea;Rio de Janeiro;Suriname;Janeiro;2026;2
Aérea;São Paulo;Suriname;Janeiro;2026;11
Terrestre;Roraima;Suriname;Janeiro;2026;1
Terrestre;Amapá;Suriname;Janeiro;2026;8
Fluvial;Amapá;Suriname;Janeiro;2026;3
Aérea;Amazonas;Suécia;Janeiro;2026;18
Aérea;Pará;Suécia;Janeiro;2026;7
Aérea;Ceará;Suécia;Janeiro;2026;56
Aérea;Rio Grande do Norte;Suécia;Janeiro;2026;61
Aérea;Pernambuco;Suécia;Janeiro;2026;1
Aérea;Pernambuco;Suécia;Janeiro;2026;88
Aérea;Alagoas;Suécia;Janeiro;2026;4
Aérea;Bahia;Suécia;Janeiro;2026;1
Aérea;Bahia;Suécia;Janeiro;2026;73
Aérea;Minas Gerais;Suécia;Janeiro;2026;12
Aérea;Rio de Janeiro;Suécia;Janeiro;2026;903
Aérea;São Paulo;Suécia;Janeiro;2026;23
Aérea;São Paulo;Suécia;Janeiro;2026;1725
Aérea;Paraná;Suécia;Janeiro;2026;1
Aérea;Paraná;Suécia;Janeiro;2026;1
Aérea;Santa Catarina;Suécia;Janeiro;2026;29
Aérea;Rio Grande do Sul;Suécia;Janeiro;2026;7
Aérea;Distrito Federal;Suécia;Janeiro;2026;9
Terrestre;Acre;Suécia;Janeiro;2026;1
Terrestre;Paraná;Suécia;Janeiro;2026;62
Terrestre;Paraná;Suécia;Janeiro;2026;130
Terrestre;Rio Grande do Sul;Suécia;Janeiro;2026;6
Terrestre;Rio Grande do Sul;Suécia;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Suécia;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Suécia;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Suécia;Janeiro;2026;6
Marítima;Pernambuco;Suécia;Janeiro;2026;2
Marítima;Rio de Janeiro;Suécia;Janeiro;2026;5
Marítima;São Paulo;Suécia;Janeiro;2026;2
Marítima;Santa Catarina;Suécia;Janeiro;2026;2
Marítima;Santa Catarina;Suécia;Janeiro;2026;3
Fluvial;Pará;Suécia;Janeiro;2026;9
Fluvial;Amapá;Suécia;Janeiro;2026;2
Fluvial;Rio Grande do Sul;Suécia;Janeiro;2026;1
Aérea;Amazonas;Suíça;Janeiro;2026;33
Aérea;Pará;Suíça;Janeiro;2026;16
Aérea;Ceará;Suíça;Janeiro;2026;224
Aérea;Rio Grande do Norte;Suíça;Janeiro;2026;73
Aérea;Pernambuco;Suíça;Janeiro;2026;203
Aérea;Alagoas;Suíça;Janeiro;2026;2
Aérea;Bahia;Suíça;Janeiro;2026;472
Aérea;Minas Gerais;Suíça;Janeiro;2026;52
Aérea;Rio de Janeiro;Suíça;Janeiro;2026;1054
Aérea;São Paulo;Suíça;Janeiro;2026;6
Aérea;São Paulo;Suíça;Janeiro;2026;2608
Aérea;Paraná;Suíça;Janeiro;2026;4
Aérea;Paraná;Suíça;Janeiro;2026;2
Aérea;Santa Catarina;Suíça;Janeiro;2026;64
Aérea;Rio Grande do Sul;Suíça;Janeiro;2026;7
